doi,author,title,year,abstract,journal
10.1007/BF00351106,David S. Schwarz,On pragmatic presupposition,1977,"I argue that (a) the phenomenon characteristic of pragmatic presupposition, is distinct from (b) the phenomenon characteristic of semantic presupposition, and that there are sentences exhibiting (a) alone. I apply this to Stalnaker's defense of van Fraassen's theory of semantic presupposition against Karttunen. I show that, since Stalmaker fails to distinguish (a) from (b), this defense amounts to an unsuccessful attempt to explain pragmatically the supposed instances of (b) in Karttunen's counter-examples. I observe that, given the distinction between (a) and (b), we can salvage from Stalnaker the strategy of discounting certain of Karttunen's counter-examples which exhibit not (b) but merely (a).",LINGUISTICS AND PHILOSOPHY
10.1007/BF00351105,Georgette Ioup,Specificity and the interpretation of quantifiers,1977,"Specificity has been defined in the linguistic literature according to two different criteria: one corresponding to Quine's opaque and transparent contexts, and the other to criteria closely related to Donellan's referential/attributive distinction. The paper argues that only the former definition is a semantic one since it alone manifests linguistic correlates. The meaning changes involving referential/attributive factors are pragmatic in nature. In the concluding section is is argued that the semantics of specificity is completely independent of the relative scope interpretation of an indefinite noun phrase in relation to other quantified nouns in the sentence. This is demonstrated using sentences which contain an indefinite interacting with both an opaque operator and a second quantifier. It is shown that such sentences can be four ways ambiguous.",LINGUISTICS AND PHILOSOPHY
10.1007/BF00351103,Barry Taylor,Tense and continuity,1977,"The paper proposes a formal account of Aristotle's trichotomy of verbs, in terms of properties of their continuous tensings, into S(‘state’)-verbs, K(‘kinesis’)-verbs, and E-(‘energeia’)-verbs. Within a Fregean tense framework in which predicates are relativized to times, an account of the continuous tenses is presented and a preliminary account of the trichotomy devised, which permits an illuminating analogy to be drawn between the temporal properties of E- and K-verbs and the spatial properties of stuffs and substances. This analogy is drawn upon in constructing a sophisticated version of the preliminary theory accommodating more of the linguistic data.",LINGUISTICS AND PHILOSOPHY
10.1007/BF00351101,Jaakko Hintikka,Quantifiers in natural languages: Some logical problems II,1977,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00351104,Alan Reeves,"Logicians, language, and george Lakoff",1977,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00351111,John C. Bigelow,"Language, mind, and knowledge (minnesota studies in the philosophy of Science, Vol. VII)",1977,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00351108,Richard Creath,The Root of the Problem,1977,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00351112,,Announcement,1977,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00628113,Roger Schwarzschild,Types of plural individuals,1992,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00628114,,Erratum,1992,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00628112,Brendan S. Gillon,Towards a common semantics for english count and mass nouns,1992,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00628111,Walter Edelberg,Intentional identity and the attitudes,1992,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00628115,,Acknowledgement,1992,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00628110,,Announcement,1992,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00351457,,Editorial announcement,1982,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00351459,Janet Dean Fodor; Ivan A. Sag,Referential and quantificational indefinites,1982,"The formal semantics that we have proposed for definite and indefinite descriptions analyzes them both as variable-binding operators and as referring terms. It is the referential analysis which makes it possible to account for the facts outlined in Section 2, e.g. for the purely ‘instrumental’ role of the descriptive content; for the appearance of unusually wide scope readings relative to other quantifiers, higher predicates, and island boundaries; for the fact that the island-escaping readings are always equivalent to maximally wide scope quantifiers; and for the appearance of violations of the identity conditions on variables in deleted constituents. We would emphasize that this is not a random collection of observations. They cohere naturally with each other, and with facts about other phrases that are unambigously referential. We conceded at the outset of this paper that the referential use of an indefinite noun phrase does not, by itself, motivate the postulation of a referential interpretation. Our argument has been that the behavior of indefinites in complex sentences cannot be economically described, and certainly cannot be explained, unless a referential interpretation is assumed. It could be accounted for in pragmatic terms only if the whole theory of scope relations and of conditions on deletion could be eliminated from the semantics and incorporated into a purely pragmatic theory. But this seems unlikely.",LINGUISTICS AND PHILOSOPHY
10.1007/BF00351458,Gennaro Chierchia,Nominalization and Montague Grammar: A semantics without types for natural languages,1982,"We started from the fact that type theory, in the way it was implemented in IL, makes it costly to deal with nominalization processes. We have also argued that the type hierarchy as such doesn't play any real role in a grammar; the classification it provides for different semantic objects is already contained, in some sense, in the categorial structure of the grammar itself. So, on the basis of a theory of properties (Cocchiarella's HST*) we have tried to build a language (IL*) whose syntax does not contain any explicit typing of expressions. Some of the consequences that this move brings about in the overall organization of the grammar can be summarized as follows: I think that it is interesting to notice how having an explicit semantic framework helps to provide a sense in which it is legitimate to regard the syntax of a language as ‘autonomous’.",LINGUISTICS AND PHILOSOPHY
10.1007/BF00351461,Jonathan Bennett,Even if,1982,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00351460,Merrie Bergmann,Cross-categorial semantics for conjoined common nouns,1982,,LINGUISTICS AND PHILOSOPHY
10.1007/s10988-015-9184-x,Theodore Korzukhin,Probabilities of conditionals in context,2016,,LINGUISTICS AND PHILOSOPHY
